CustomerID,HomeOwner,MaritalStatus,NumCarsOwned,NumChildren
9420,Y,Y,2,2
9424,Y,Y,2,2
9428,Y,Y,2,2
9432,Y,Y,2,2
9436,Y,N,1,1
9440,Y,Y,2,2
9444,Y,Y,2,2
9448,Y,Y,2,2
9452,Y,Y,2,2
9456,Y,Y,2,2
9460,Y,Y,2,2
9464,Y,Y,2,2
9468,Y,Y,1,3
9472,Y,Y,2,2
9476,Y,Y,2,2
9480,N,Y,2,4
9484,Y,Y,2,2
9488,Y,Y,2,2
9492,Y,Y,2,2
9496,Y,Y,2,2
9500,Y,Y,2,2
9504,Y,Y,2,2
9508,Y,Y,2,2
9512,Y,Y,2,2
9516,Y,Y,2,2
9520,Y,Y,2,2
9524,Y,Y,2,2
9528,Y,Y,2,2
9532,Y,Y,2,2
9536,N,Y,2,4
9540,Y,Y,2,2
9544,Y,Y,2,2
9548,Y,Y,2,2
9552,Y,Y,2,2
9556,N,N,2,2
9560,Y,Y,2,2
9564,Y,Y,1,3
9568,Y,Y,2,2
9572,Y,Y,2,2
9576,Y,Y,2,2
9580,Y,Y,2,2
9584,Y,Y,0,0
9588,Y,Y,2,2
9592,Y,Y,2,2
9596,Y,Y,2,2
9600,Y,Y,2,2
9604,N,N,2,1
9608,Y,Y,1,3
9612,Y,Y,2,2
9616,Y,Y,2,2
9620,Y,Y,2,2
9624,Y,Y,2,2
9628,Y,Y,2,2
9632,Y,N,1,1
9636,Y,Y,2,2
9640,Y,Y,2,2
9644,Y,Y,2,2
9648,N,N,1,3
9652,Y,Y,2,2
9656,Y,Y,2,2
9660,Y,Y,2,2
9664,N,Y,2,4
9668,Y,Y,2,2
9672,Y,Y,2,2
9676,Y,Y,2,2
9680,Y,Y,2,2
9684,Y,Y,2,2
9688,Y,Y,2,2
9692,Y,Y,2,2
9696,Y,Y,2,1
9700,Y,Y,2,2
9704,Y,Y,2,2
9708,Y,Y,2,2
9712,Y,Y,2,2
9716,Y,Y,2,2
9720,N,Y,0,2
9724,N,Y,2,4
9728,Y,Y,2,2
9732,Y,Y,2,2
9736,Y,Y,2,2
9740,Y,Y,2,1
9744,Y,Y,2,2
9748,Y,Y,2,2
9752,N,N,0,0
9756,Y,Y,2,2
9760,Y,Y,2,2
9764,Y,Y,2,2
9768,Y,Y,2,2
9772,Y,N,1,1
9776,Y,Y,2,2
9780,Y,Y,2,2
9784,Y,N,0,2
9788,Y,Y,2,2
9792,Y,Y,2,2
9796,Y,Y,2,2
9800,Y,Y,2,2
9804,Y,Y,2,2
9808,Y,Y,2,2
9812,Y,Y,2,2
9816,Y,Y,2,2
9820,Y,Y,2,2
9824,Y,N,1,1
9828,Y,Y,2,2
9832,Y,Y,2,2
9836,Y,Y,2,2
9840,Y,Y,2,2
9844,Y,Y,2,2
9848,Y,Y,2,2
9852,Y,Y,2,2
9856,Y,Y,2,2
9860,Y,Y,2,2
9864,Y,Y,2,2
9868,Y,N,2,4
9872,Y,Y,2,2
9876,Y,Y,2,2
9880,Y,Y,2,2
9884,N,Y,1,1
9888,Y,Y,2,2
9892,N,N,1,3
9896,Y,Y,2,2
9900,Y,Y,2,2
9904,Y,Y,2,2
9908,Y,Y,2,2
9912,Y,Y,2,2
9916,Y,Y,2,2
9920,Y,Y,2,2
9924,Y,Y,2,2
9928,Y,Y,2,2
9932,Y,Y,2,2
9936,Y,Y,2,2
9940,Y,Y,2,2
9944,Y,Y,2,2
9948,Y,Y,2,2
9952,Y,Y,2,2
9956,Y,Y,2,2
9960,Y,Y,2,2
9964,Y,Y,2,2
9968,Y,N,0,3
9972,Y,Y,2,2
9976,Y,Y,2,2
9980,Y,Y,2,2
9984,Y,Y,2,2
9988,N,N,0,0
9992,Y,N,1,1
9996,Y,Y,2,2
10000,Y,Y,2,2
10004,N,Y,0,3
10008,Y,Y,2,2
10012,Y,Y,2,2
10016,Y,Y,2,2
10020,N,N,1,3
10024,Y,N,2,4
10028,Y,Y,2,2
10032,Y,Y,2,2
10036,Y,Y,2,2
10040,N,N,2,1
10044,Y,Y,2,2
10048,Y,Y,2,2
10052,Y,N,1,1
10056,Y,Y,2,2
10060,Y,Y,2,2
10064,Y,Y,2,2
10068,N,Y,0,2
10072,Y,Y,2,2
10076,Y,Y,2,2
10080,Y,Y,2,2
10084,Y,Y,2,2
10088,Y,Y,2,2
10092,Y,N,2,4
10096,Y,Y,2,2
10100,Y,Y,2,2
10104,Y,Y,2,2
10108,Y,Y,2,2
10112,N,N,0,0
10116,Y,Y,2,2
10120,Y,Y,2,2
10124,N,Y,1,1
10128,Y,N,1,1
10132,Y,Y,2,2
10136,Y,Y,2,2
10140,Y,Y,2,2
10144,Y,Y,2,2
10148,Y,Y,2,2
10152,Y,Y,2,2
10156,N,Y,0,2
10160,Y,Y,2,2
10164,Y,Y,2,2
10168,Y,Y,2,2
10172,N,N,1,3
10176,Y,Y,2,2
10180,Y,N,2,4
10184,Y,Y,2,2
10188,Y,Y,1,3
10192,Y,N,1,1
10196,Y,Y,2,2
10200,N,Y,0,2
10204,Y,Y,2,2
10208,Y,N,2,4
10212,N,N,0,0
10216,Y,Y,2,2
10220,N,Y,0,3
10224,Y,Y,1,3
10228,N,N,0,0
10232,Y,Y,2,2
10236,N,N,1,3
10240,N,N,0,0
10244,Y,Y,2,2
10248,Y,Y,2,2
10252,Y,Y,2,2
10256,Y,Y,2,2
10260,Y,Y,2,2
10264,Y,Y,2,2
10268,Y,Y,2,2
10272,Y,Y,2,2
10276,Y,Y,2,2
10280,N,Y,0,3
10284,Y,Y,2,2
10288,Y,Y,2,2
10292,Y,Y,2,2
10296,Y,Y,2,2
10300,Y,Y,2,2
10304,N,Y,1,1
10308,Y,Y,2,2
10312,N,Y,0,3
10316,Y,Y,2,2
10320,N,N,1,3
10324,N,Y,0,2
10328,Y,Y,2,2
10332,N,Y,2,4
10336,Y,Y,2,2
10340,Y,N,1,1
10344,Y,Y,2,2
10348,Y,Y,2,2
10352,Y,Y,2,2
10356,Y,Y,2,2
10360,N,N,1,3
10364,Y,Y,2,1
10368,Y,Y,2,2
10372,Y,Y,2,2
10376,Y,Y,1,3
10380,Y,N,1,1
10384,Y,Y,2,2
10388,Y,N,2,4
10392,N,Y,2,4
10396,Y,Y,2,2
10400,Y,Y,2,2
10404,Y,N,1,1
10408,Y,N,1,1
10412,N,N,0,0
10416,Y,N,1,1
10420,Y,Y,2,2
10424,Y,Y,2,2
10428,Y,Y,2,2
10432,Y,Y,2,2
10436,Y,Y,2,2
10440,Y,Y,2,2
10444,Y,Y,2,2
10448,Y,Y,0,0
10452,Y,Y,2,2
10456,Y,Y,2,2
10460,Y,N,0,2
10464,Y,N,2,4
10468,Y,Y,2,2
10472,Y,Y,2,2
10476,Y,N,0,2
10480,N,Y,0,3
10484,Y,Y,2,2
10488,N,Y,0,2
10492,N,N,0,0
10496,Y,Y,2,2
10500,Y,Y,2,2
10504,Y,Y,2,2
10508,Y,N,2,4
10512,N,Y,1,1
10516,Y,Y,1,3
10520,Y,Y,2,2
10524,Y,Y,0,0
10528,N,N,2,1
10532,Y,Y,2,2
10536,Y,Y,2,2
10540,N,N,0,4
10544,N,Y,2,4
10548,Y,Y,2,2
10552,Y,Y,2,2
10556,Y,Y,2,2
10560,Y,Y,2,2
10564,Y,Y,2,2
10568,Y,Y,2,2
10572,Y,Y,2,2
10576,N,N,0,0
10580,N,Y,2,4
10584,Y,Y,2,2
10588,Y,Y,2,2
10592,Y,N,2,4
10596,N,N,1,3
10600,Y,Y,2,2
10604,Y,Y,2,2
10608,Y,Y,2,2
10612,Y,N,1,1
10616,N,N,1,3
10620,Y,Y,2,2
10624,N,Y,2,4
10628,Y,Y,2,2
10632,N,N,0,0
10636,Y,Y,2,2
10640,N,Y,1,1
10644,Y,Y,2,2
10648,Y,N,1,1
10652,Y,Y,2,2
10656,Y,Y,2,2
10660,N,Y,0,2
10664,Y,Y,2,2
10668,Y,Y,0,0
10672,Y,Y,2,2
10676,N,Y,2,4
10680,Y,N,2,4
10684,Y,Y,2,2
10688,Y,N,2,4
10692,Y,Y,2,2
10696,Y,Y,1,4
10700,Y,N,0,2
10704,Y,Y,2,2
10708,N,Y,0,2
10712,N,Y,1,1
10716,N,N,1,4
10720,Y,Y,2,2
10724,Y,Y,0,0
10728,Y,Y,2,2
10732,Y,N,1,1
10736,Y,Y,1,3
10740,Y,Y,2,2
10744,Y,Y,2,2
10748,N,N,2,2
10752,Y,Y,2,2
10756,N,Y,2,4
10760,N,Y,2,4
10764,Y,Y,2,2
10768,Y,Y,2,1
10772,N,N,0,0
10776,Y,Y,2,2
10780,N,Y,1,1
10784,Y,Y,2,2
10788,N,Y,1,1
10792,Y,Y,0,0
10796,Y,Y,2,2
10800,N,Y,0,3
10804,Y,Y,1,3
10808,Y,N,0,3
10812,N,Y,1,1
10816,Y,Y,2,2
10820,Y,Y,2,1
10824,Y,Y,2,2
10828,Y,Y,2,2
10832,Y,Y,2,2
10836,Y,Y,1,4
10840,Y,Y,2,2
10844,Y,Y,2,2
10848,Y,Y,0,0
10852,Y,Y,2,2
10856,Y,Y,2,2
10860,N,N,2,2
10864,Y,Y,2,2
10868,Y,N,0,2
10872,Y,Y,2,2
10876,Y,Y,1,3
10880,Y,Y,0,0
10884,Y,Y,2,2
10888,Y,N,0,2
10892,Y,Y,2,2
10896,N,Y,2,4
10900,Y,Y,2,2
10904,Y,Y,2,2
10908,Y,Y,2,2
10912,N,Y,1,1
10916,N,Y,2,4
10920,N,N,0,0
10924,Y,N,0,2
10928,Y,Y,2,2
10932,Y,Y,2,2
10936,Y,N,2,4
10940,Y,N,2,4
10944,Y,Y,2,2
10948,N,N,2,1
10952,Y,Y,2,2
10956,N,Y,0,3
10960,Y,N,2,4
10964,Y,Y,2,2
10968,Y,Y,2,2
10972,N,N,0,1
10976,Y,N,2,4
10980,Y,Y,2,2
10984,Y,Y,2,2
10988,N,Y,0,2
10992,Y,Y,2,2
10996,Y,Y,1,4
11000,N,N,2,1
11004,Y,Y,2,2
11008,Y,Y,0,0
11012,Y,Y,2,2
11016,Y,Y,1,3
11020,Y,Y,2,2
11024,N,N,2,1
11028,Y,Y,2,2
11032,N,Y,1,1
11036,Y,Y,2,2
11040,Y,Y,2,2
11044,N,Y,0,3
11048,N,Y,1,1
11052,Y,N,2,4
11056,Y,Y,2,2
11060,N,N,0,0
11064,Y,N,1,1
11068,N,Y,0,2
11072,N,N,2,1
11076,Y,Y,2,2
11080,Y,Y,2,2
11084,Y,Y,2,2
11088,N,Y,2,0
11092,N,Y,1,1
11096,Y,Y,2,2
11100,Y,Y,2,2
11104,Y,Y,2,2
11108,Y,N,0,2
11112,Y,Y,2,2
11116,N,Y,0,2
11120,N,N,0,0
11124,Y,Y,2,2
11128,Y,N,2,4
11132,Y,Y,2,2
11136,Y,Y,2,2
11140,Y,N,1,1
11144,Y,Y,2,2
11148,Y,Y,2,2
11152,N,N,1,3
11156,N,Y,0,2
11160,Y,Y,2,2
11164,Y,N,1,1
11168,N,N,2,1
11172,N,Y,1,1
11176,Y,Y,0,0
11180,N,Y,0,2
11184,N,Y,1,1
11188,Y,Y,2,2
11192,Y,N,1,1
11196,N,N,1,3
11200,N,Y,2,4
11204,Y,Y,0,0
11208,Y,Y,2,2
11212,Y,Y,2,2
11216,Y,Y,2,2
11220,N,Y,2,4
11224,Y,Y,2,2
11228,Y,Y,2,2
11232,Y,Y,2,2
11236,N,N,1,4
11240,Y,Y,2,2
11244,Y,Y,2,2
11248,N,Y,0,3
11252,Y,Y,2,2
11256,Y,Y,2,2
11260,Y,Y,1,3
11264,Y,Y,2,2
11268,Y,Y,2,2
11272,N,N,1,4
11276,Y,Y,2,2
11280,Y,N,1,1
11284,Y,Y,2,2
11288,N,N,1,3
11292,N,Y,0,2
11296,Y,Y,2,2
11300,N,Y,2,4
11304,Y,N,0,3
11308,N,Y,0,2
11312,Y,Y,1,3
11316,Y,Y,0,0
11320,Y,Y,2,2
11324,Y,N,1,1
11328,Y,Y,2,2
11332,N,N,0,0
11336,N,N,0,0
11340,Y,Y,2,2
11344,Y,Y,0,0
11348,Y,Y,2,2
11352,Y,Y,0,0
11356,N,N,0,0
11360,N,N,2,2
11364,Y,Y,2,2
11368,Y,Y,2,2
11372,Y,N,2,4
11376,N,Y,1,1
11380,Y,Y,0,0
11384,Y,Y,2,2
11388,Y,Y,2,2
11392,N,Y,2,4
11396,Y,Y,2,2
11400,N,Y,1,1
11404,Y,Y,0,0
11408,Y,Y,2,2
11412,Y,Y,2,2
11416,Y,Y,2,2
11420,Y,Y,2,2
11424,Y,N,1,0
11428,N,N,0,0
11432,Y,Y,2,2
11436,Y,N,0,2
11440,Y,Y,2,2
11444,N,N,2,2
11448,Y,N,2,4
11452,Y,Y,2,2
11456,N,N,0,0
11460,N,N,0,0
11464,Y,Y,0,0
11468,Y,Y,2,2
11472,Y,Y,2,2
11476,N,Y,0,2
11480,Y,N,1,1
11484,N,N,1,3
11488,Y,N,1,1
11492,Y,Y,1,4
11496,Y,Y,2,2
11500,Y,Y,2,2
11504,Y,N,1,0
11508,Y,N,2,4
11512,Y,Y,1,3
11516,Y,Y,2,2
11520,N,Y,2,4
11524,Y,Y,2,2
11528,Y,N,2,4
11532,N,N,0,0
11536,Y,N,0,3
11540,Y,Y,0,0
11544,Y,Y,2,2
11548,N,N,0,0
11552,Y,Y,2,2
11556,Y,Y,2,2
11560,Y,Y,2,2
11564,Y,N,1,1
11568,Y,Y,2,2
11572,N,N,1,3
11576,N,N,2,2
11580,Y,N,2,4
11584,N,Y,1,1
11588,Y,Y,2,2
11592,N,N,1,3
11596,Y,Y,2,2
11600,Y,N,2,4
11604,Y,Y,2,2
11608,Y,Y,2,2
11612,Y,Y,2,2
11616,Y,N,2,4
11620,Y,Y,2,2
11624,N,Y,1,1
11628,Y,N,1,1
11632,N,Y,2,4
11636,N,Y,2,4
11640,Y,Y,2,2
11644,N,N,0,0
11648,Y,Y,2,2
11652,N,Y,2,4
11656,Y,N,0,2
11660,Y,Y,2,2
11664,Y,Y,0,0
11668,Y,Y,2,2
11672,N,N,2,1
11676,Y,N,1,1
11680,Y,N,0,2
11684,Y,Y,0,0
11688,Y,Y,2,2
11692,Y,Y,1,3
11696,Y,Y,2,2
11700,Y,Y,2,2
11704,Y,Y,0,0
11708,Y,N,2,4
11712,Y,Y,2,2
11716,Y,Y,0,0
11720,N,N,0,0
11724,N,N,0,0
11728,Y,Y,1,3
11732,N,N,0,0
11736,N,N,0,0
11740,N,N,2,2
11744,Y,Y,2,2
11748,N,Y,0,2
11752,N,N,2,2
11756,Y,Y,2,2
11760,Y,Y,2,2
11764,N,N,2,2
11768,Y,Y,2,2
11772,N,Y,1,0
11776,Y,Y,2,2
11780,Y,Y,2,2
11784,Y,Y,2,2
11788,Y,N,2,4
11792,Y,Y,2,2
11796,Y,Y,2,2
11800,Y,Y,2,2
11804,N,N,1,3
11808,Y,Y,2,2
11812,N,N,0,0
11816,N,Y,1,1
11820,Y,N,1,1
11824,Y,Y,2,2
11828,Y,Y,2,2
11832,Y,Y,2,2
11836,Y,N,2,3
11840,Y,Y,2,2
11844,Y,Y,0,0
11848,N,N,1,3
11852,Y,N,2,4
11856,N,Y,0,2
11860,N,N,2,1
11864,Y,N,1,1
11868,Y,Y,2,2
11872,N,Y,2,4
11876,N,Y,1,1
11880,N,Y,0,3
11884,Y,N,2,4
11888,Y,Y,1,4
11892,Y,N,1,1
11896,N,N,0,0
11900,Y,Y,2,2
11904,Y,N,1,1
11908,Y,Y,2,2
11912,N,Y,1,1
11916,N,Y,2,4
11920,N,N,2,2
11924,Y,Y,2,2
11928,N,N,2,2
11932,Y,Y,2,2
11936,Y,N,1,1
11940,Y,Y,0,0
11944,Y,Y,2,2
11948,Y,Y,2,1
11952,Y,Y,2,2
11956,N,N,2,2
11960,N,N,1,3
11964,Y,Y,2,2
11968,Y,Y,2,2
11972,N,Y,1,1
11976,Y,Y,2,2
11980,Y,N,1,1
11984,Y,N,2,4
11988,N,N,0,0
11992,Y,Y,1,3
11996,Y,Y,2,2
12000,Y,Y,2,2
12004,Y,Y,0,0
12008,N,N,1,3
12012,Y,Y,2,2
12016,Y,Y,2,2
12020,Y,Y,2,2
12024,N,N,1,3
12028,Y,Y,2,1
12032,Y,N,2,4
12036,Y,Y,2,2
12040,Y,Y,2,2
12044,Y,Y,1,3
12048,Y,Y,2,2
12052,Y,N,2,4
12056,Y,Y,2,2
12060,N,N,2,2
12064,Y,Y,2,2
12068,Y,N,2,4
12072,Y,Y,2,2
12076,Y,Y,2,2
12080,N,Y,2,4
12084,Y,Y,2,2
12088,Y,Y,0,0
12092,Y,Y,0,0
12096,Y,Y,2,2
12100,N,N,0,0
12104,N,N,0,0
12108,Y,Y,2,2
12112,Y,N,2,4
12116,Y,N,1,1
12120,Y,Y,2,2
12124,N,N,0,1
12128,Y,Y,2,2
12132,Y,Y,2,2
12136,Y,Y,2,2
12140,N,N,0,0
12144,Y,N,1,1
12148,N,Y,1,1
12152,Y,Y,2,2
12156,Y,Y,2,2
12160,N,N,0,0
12164,Y,Y,2,2
12168,Y,Y,0,0
12172,Y,Y,2,2
12176,N,N,0,0
12180,Y,Y,2,2
12184,N,Y,1,0
12188,Y,Y,1,3
12192,N,Y,2,4
12196,N,N,0,0
12200,N,N,2,2
12204,Y,Y,2,2
12208,Y,N,0,2
12212,Y,Y,0,0
12216,Y,Y,2,2
12220,Y,N,1,1
12224,N,N,1,3
12228,Y,Y,2,2
12232,N,Y,0,2
12236,Y,Y,2,2
12240,N,Y,0,3
12244,Y,Y,2,2
12248,N,N,1,3
12252,Y,N,2,4
12256,Y,Y,2,2
12260,Y,Y,2,2
12264,N,N,1,3
12268,Y,Y,2,2
12272,N,N,1,3
12276,N,N,2,1
12280,Y,Y,2,2
12284,Y,Y,1,3
12288,N,N,1,3
12292,Y,N,1,1
12296,Y,N,0,2
12300,Y,N,0,2
12304,N,N,1,3
12308,Y,N,0,2
12312,Y,Y,2,2
12316,Y,Y,2,2
12320,N,Y,1,1
12324,Y,Y,2,2
12328,N,N,0,0
12332,Y,Y,1,3
12336,Y,N,2,4
12340,Y,Y,2,2
12344,Y,Y,2,2
12348,N,Y,0,2
12352,N,N,2,2
12356,N,Y,1,1
12360,Y,N,0,3
12364,N,Y,0,2
12368,Y,Y,2,2
12372,N,N,1,3
12376,Y,N,0,3
12380,N,Y,2,4
12384,Y,Y,1,4
12388,N,N,1,3
12392,Y,Y,2,2
12396,N,N,0,0
12400,Y,Y,2,2
12404,N,N,1,3
12408,N,N,0,0
12412,Y,Y,2,2
12416,N,N,1,3
12420,Y,Y,2,2
12424,N,N,0,0
12428,Y,Y,1,4
12432,Y,Y,0,0
12436,Y,Y,2,2
12440,N,N,0,0
12444,Y,Y,1,4
12448,Y,Y,0,0
12452,Y,Y,0,0
12456,N,Y,0,3
12460,N,N,0,0
12464,Y,Y,0,0
12468,Y,Y,2,2
12472,N,Y,1,1
12476,N,Y,1,1
12480,Y,Y,2,2
12484,Y,Y,2,2
12488,N,N,0,0
12492,N,Y,2,4
12496,N,Y,2,4
12500,N,N,2,1
12504,Y,N,1,1
12508,Y,Y,2,2
12512,Y,Y,2,2
12516,N,Y,1,1
12520,N,Y,2,4
12524,Y,Y,1,3
12528,N,N,0,0
12532,N,Y,1,1
12536,Y,Y,1,3
12540,N,N,0,0
12544,Y,Y,2,2
12548,Y,Y,0,0
12552,N,Y,2,4
12556,Y,Y,2,2
12560,Y,Y,2,2
12564,Y,Y,0,0
12568,Y,N,2,4
12572,Y,Y,2,2
12576,N,N,1,3
12580,Y,Y,2,2
12584,Y,Y,0,0
12588,Y,Y,1,4
12592,N,N,0,0
12596,N,Y,2,4
12600,N,Y,0,3
12604,N,Y,2,4
12608,Y,N,0,2
12612,N,N,2,2
12616,Y,Y,0,0
12620,Y,Y,2,2
12624,Y,N,0,2
12628,N,N,0,4
12632,N,N,1,3
12636,Y,Y,2,1
12640,Y,Y,1,3
12644,N,N,1,4
12648,Y,Y,2,2
12652,N,N,2,2
12656,Y,Y,2,2
12660,Y,Y,2,2
12664,Y,Y,2,2
12668,Y,Y,1,3
12672,Y,Y,2,2
12676,Y,Y,2,2
12680,Y,Y,1,3
12684,N,Y,1,1
12688,Y,Y,0,0
12692,N,N,0,0
12696,Y,Y,2,2
12700,N,Y,1,1
12704,N,N,1,3
12708,Y,Y,2,2
12712,Y,Y,1,3
12716,N,N,2,2
12720,Y,Y,2,2
12724,N,N,0,0
12728,Y,Y,1,3
12732,N,N,1,3
12736,Y,Y,2,2
12740,N,Y,0,3
12744,Y,Y,2,2
12748,Y,N,1,1
12752,N,N,2,2
12756,Y,Y,2,2
12760,N,Y,1,1
12764,Y,Y,2,2
12768,Y,Y,2,2
12772,N,N,0,0
12776,Y,N,0,2
12780,Y,N,2,4
12784,N,N,0,0
12788,Y,N,1,1
12792,Y,Y,2,2
12796,N,N,2,2
12800,Y,N,1,1
12804,Y,N,0,2
12808,Y,Y,2,2
12812,Y,Y,2,2
12816,Y,Y,2,2
12820,Y,Y,2,2
12824,Y,Y,0,0
12828,N,Y,0,3
12832,Y,N,0,2
12836,Y,Y,2,2
12840,N,Y,0,3
12844,N,N,2,2
12848,N,Y,0,3
12852,Y,Y,2,2
12856,Y,Y,0,0
12860,Y,Y,2,2
12864,Y,Y,2,2
12868,N,N,1,3
12872,Y,Y,1,3
12876,Y,Y,2,2
12880,N,Y,1,1
12884,Y,Y,2,2
12888,Y,Y,2,1
12892,Y,Y,2,2
12896,N,Y,2,4
12900,Y,Y,1,3
12904,Y,Y,2,2
12908,Y,N,1,1
12912,N,Y,1,1
12916,Y,N,1,1
12920,Y,N,0,2
12924,N,N,0,0
12928,N,N,0,0
12932,Y,Y,1,3
12936,N,Y,2,4
12940,N,Y,1,2
12944,Y,Y,2,1
12948,N,Y,2,4
12952,Y,Y,2,2
12956,Y,N,1,0
12960,N,N,2,2
12964,N,Y,0,2
12968,Y,Y,2,2
12972,N,Y,1,1
12976,Y,Y,0,0
12980,N,Y,2,4
12984,Y,Y,0,0
12988,N,Y,2,4
12992,N,Y,2,4
12996,N,N,1,3
13000,N,Y,2,4
13004,Y,N,1,1
13008,Y,N,0,2
13012,N,N,0,0
13016,Y,Y,2,2
13020,N,N,0,0
13024,Y,Y,2,2
13028,N,N,2,1
13032,Y,N,2,4
13036,N,Y,1,1
13040,N,N,1,3
13044,Y,Y,2,2
13048,Y,N,2,4
13052,N,Y,2,4
13056,Y,Y,2,2
13060,N,Y,2,4
13064,Y,Y,0,0
13068,Y,N,0,2
13072,Y,Y,2,2
13076,N,N,0,0
13080,Y,Y,2,2
13084,Y,Y,2,2
13088,Y,Y,2,2
13092,Y,Y,2,2
13096,Y,Y,2,2
13100,Y,Y,0,0
13104,Y,N,1,1
13108,N,Y,2,4
13112,N,Y,2,4
13116,Y,Y,0,0
13120,N,N,0,0
13124,N,N,1,4
13128,Y,Y,1,3
13132,Y,Y,2,2
13136,Y,Y,0,0
13140,N,N,0,0
13144,N,N,0,0
13148,Y,Y,2,2
13152,N,Y,0,2
13156,Y,Y,2,2
13160,N,Y,2,0
13164,N,Y,0,2
13168,Y,Y,2,2
13172,N,Y,1,1
13176,N,Y,2,0
13180,Y,Y,2,2
13184,Y,Y,1,4
13188,Y,Y,0,0
13192,Y,Y,2,2
13196,Y,Y,2,2
13200,Y,Y,2,2
13204,Y,Y,2,2
13208,N,Y,2,0
13212,Y,Y,2,2
13216,N,N,0,0
13220,Y,Y,2,2
13224,N,N,1,4
13228,N,Y,0,3
13232,Y,Y,2,2
13236,N,Y,2,0
13240,Y,Y,2,2
13244,Y,Y,2,2
13248,Y,Y,1,3
13252,N,Y,1,0
13256,N,Y,1,1
13260,N,N,1,3
13264,Y,Y,1,3
13268,Y,Y,2,2
13272,Y,Y,2,2
13276,N,N,0,0
13280,N,N,2,2
13284,Y,Y,0,0
13288,Y,Y,2,2
13292,N,Y,1,1
13296,Y,Y,2,2
13300,Y,Y,0,0
13304,Y,Y,2,2
13308,N,Y,1,1
13312,Y,N,2,4
13316,Y,Y,1,3
13320,Y,Y,2,2
13324,Y,Y,2,2
13328,Y,Y,1,3
13332,Y,Y,2,2
13336,N,N,0,0
13340,Y,Y,2,1
13344,Y,Y,2,2
13348,N,N,2,2
13352,Y,Y,2,2
13356,N,Y,2,4
13360,N,N,2,2
13364,N,N,2,1
13368,Y,N,2,4
13372,Y,N,1,1
13376,N,Y,1,0
13380,Y,Y,2,2
13384,N,Y,1,1
13388,N,N,2,2
13392,Y,N,2,4
13396,Y,N,2,4
13400,Y,N,1,1
13404,N,N,2,2
13408,N,N,0,0
13412,N,N,1,3
13416,Y,N,1,1
13420,N,N,2,2
13424,Y,Y,2,2
13428,N,Y,1,2
13432,Y,Y,0,0
13436,N,Y,2,4
13440,Y,N,2,4
13444,Y,Y,2,2
13448,Y,Y,2,2
13452,N,N,1,3
13456,N,Y,1,1
13460,N,Y,0,2
13464,Y,Y,1,3
13468,N,Y,2,4
13472,Y,N,0,2
13476,Y,Y,2,2
13480,N,N,0,0
13484,N,Y,2,4
13488,Y,Y,1,3
13492,Y,Y,1,3
13496,N,N,1,3
13500,Y,Y,0,0
13504,N,Y,1,1
13508,N,N,2,2
13512,N,N,2,2
13516,N,N,1,3
13520,Y,Y,2,2
13524,N,Y,2,4
13528,N,Y,2,4
13532,N,Y,1,1
13536,Y,N,1,1
13540,Y,Y,2,2
13544,Y,Y,1,4
13548,Y,Y,2,2
13552,Y,Y,2,1
13556,Y,Y,2,2
13560,Y,Y,2,1
13564,Y,N,2,4
13568,Y,Y,1,3
13572,Y,Y,2,2
13576,Y,Y,2,2
13580,Y,Y,2,2
13584,N,Y,1,1
13588,Y,Y,2,2
13592,Y,Y,2,2
13596,Y,N,2,4
13600,N,N,2,1
13604,Y,Y,2,2
13608,N,Y,0,3
13612,Y,Y,1,4
13616,Y,Y,2,2
13620,Y,Y,2,2
13624,Y,N,2,4
13628,N,N,0,0
13632,Y,N,0,3
13636,Y,Y,0,0
13640,Y,N,2,4
13644,N,Y,1,1
13648,Y,Y,2,2
13652,Y,Y,2,2
13656,N,Y,2,4
13660,N,N,1,3
13664,Y,Y,2,2
13668,N,N,0,0
13672,Y,Y,0,0
13676,Y,Y,2,2
13680,Y,Y,2,2
13684,Y,Y,2,1
13688,Y,Y,2,2
13692,N,Y,0,3
13696,N,N,0,0
13700,Y,N,0,2
13704,N,Y,0,2
13708,N,Y,2,4
13712,N,N,1,3
13716,Y,Y,1,3
13720,N,Y,1,1
13724,Y,Y,2,2
13728,N,N,0,0
13732,N,N,1,3
13736,N,Y,0,2
13740,N,Y,0,2
13744,Y,Y,2,2
13748,N,Y,2,4
13752,Y,N,0,2
13756,Y,Y,2,2
13760,Y,Y,2,2
13764,Y,N,2,4
13768,Y,Y,2,2
13772,N,Y,1,1
13776,Y,Y,2,2
13780,N,N,1,3
13784,N,Y,2,4
13788,Y,Y,2,2
13792,Y,Y,1,3
13796,N,Y,0,3
13800,Y,N,0,3
13804,Y,Y,2,2
13808,N,Y,0,3
13812,Y,Y,2,2
13816,N,Y,1,1
13820,N,N,1,3
13824,N,Y,0,2
13828,N,Y,0,2
13832,Y,Y,0,0
13836,Y,Y,2,2
13840,Y,Y,1,3
13844,Y,Y,2,2
13848,Y,N,0,3
13852,Y,N,2,4
13856,Y,Y,2,2
13860,Y,Y,2,2
13864,Y,Y,0,0
13868,Y,Y,2,2
13872,Y,N,2,4
13876,N,N,0,0
13880,Y,Y,1,4
13884,Y,Y,1,3
13888,N,N,0,0
13892,N,N,0,0
13896,Y,N,0,2
13900,Y,Y,2,2
13904,Y,N,2,4
13908,Y,Y,2,2
13912,Y,Y,2,2
